scorer,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000
bodyparts,nose,nose,nose,head,head,head,soine1,soine1,soine1,spine2,spine2,spine2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
15142,84.12332153320312,521.6197509765625,0.007549595553427935,47.97967529296875,473.91644287109375,0.7736420631408691,60.66071319580078,487.5384521484375,0.9999997615814209,46.27928161621094,453.3223876953125,1.0
15143,82.9782943725586,521.9325561523438,0.008168567903339863,47.93043899536133,473.6531677246094,0.6907629370689392,60.1853141784668,486.96148681640625,0.9999998807907104,46.27915573120117,452.8972473144531,1.0
15144,82.22654724121094,520.7611694335938,0.02332882583141327,71.98597717285156,507.7210998535156,0.6095704436302185,59.25017547607422,485.48553466796875,1.0,46.29036331176758,453.0008239746094,1.0
15145,82.60765075683594,520.2799682617188,0.027781283482909203,71.85124206542969,507.4720153808594,0.5899064540863037,58.941856384277344,485.45184326171875,0.9999998807907104,46.182044982910156,452.7058410644531,1.0
15146,82.90559387207031,519.7970581054688,0.024170570075511932,71.70343017578125,507.5970153808594,0.5044474601745605,58.8037109375,485.2758483886719,0.9999998807907104,46.23028564453125,452.6924743652344,1.0
15147,83.4432601928711,519.5816040039062,0.03170833736658096,70.57103729248047,506.9261169433594,0.5506957769393921,58.54610061645508,485.2669982910156,0.9999998807907104,46.29176330566406,452.53143310546875,1.0
15148,83.78722381591797,519.6759643554688,0.027599912136793137,70.48104858398438,507.18359375,0.4281313121318817,58.55644226074219,485.5498962402344,0.9999998807907104,46.23754119873047,452.54376220703125,1.0
15149,84.04505920410156,519.970947265625,0.02995072305202484,70.57117462158203,507.4055480957031,0.48311254382133484,58.68650436401367,485.7025451660156,0.9999998807907104,46.405792236328125,452.4456787109375,1.0
15150,84.26073455810547,519.932861328125,0.040074560791254044,70.80192565917969,507.4289245605469,0.6047617793083191,58.96904373168945,485.95050048828125,0.9999998807907104,46.94970703125,452.6998596191406,1.0
15151,84.8680191040039,519.9283447265625,0.029298225417733192,70.62537384033203,508.0383605957031,0.5730170011520386,59.34772872924805,486.5640563964844,0.9999997615814209,47.46773147583008,452.99456787109375,0.9999998807907104
15152,84.58760070800781,520.3578491210938,0.040351901203393936,70.82620239257812,507.8581237792969,0.8208647966384888,59.50332260131836,486.61236572265625,0.9999997615814209,47.629371643066406,453.2026672363281,0.9999998807907104
15153,84.81890869140625,520.146484375,0.034352660179138184,70.71235656738281,507.82562255859375,0.6589605808258057,59.67325973510742,486.73388671875,0.9999997615814209,47.72456359863281,453.0498962402344,0.9999998807907104
15154,85.16163635253906,520.4244384765625,0.03726319223642349,70.8581314086914,507.8070983886719,0.7824708819389343,59.604461669921875,486.68414306640625,0.9999997615814209,47.20957946777344,453.5594787597656,0.9999998807907104
15155,85.0996322631836,520.293212890625,0.0324166864156723,70.93282318115234,507.5491027832031,0.6687440276145935,59.5606575012207,486.2456359863281,0.9999997615814209,46.56680679321289,452.8001403808594,1.0
15156,86.26595306396484,520.1934204101562,0.012617414817214012,71.98538208007812,510.2148132324219,0.6211767196655273,59.43429183959961,485.9407653808594,0.9999996423721313,46.701087951660156,451.5848693847656,0.9999998807907104
15157,85.77122497558594,520.3958740234375,0.024881748482584953,71.08263397216797,508.720458984375,0.8038532137870789,59.441829681396484,485.73175048828125,0.9999997615814209,47.21232223510742,450.8921203613281,0.9999998807907104
15158,85.80996704101562,520.3319702148438,0.0229488555341959,72.03379821777344,509.8833312988281,0.7274465560913086,59.3031005859375,485.90411376953125,0.9999996423721313,47.3314094543457,450.8177185058594,0.9999998807907104
15159,85.85020446777344,520.239013671875,0.021621262654662132,71.64248657226562,509.97027587890625,0.6189438700675964,58.963409423828125,486.3082275390625,0.9999996423721313,47.24918746948242,450.99658203125,0.9999998807907104
15160,86.37327575683594,520.595458984375,0.020048949867486954,71.55278015136719,510.024658203125,0.6223686933517456,58.45429611206055,486.49127197265625,0.9999992847442627,46.91231155395508,451.1158447265625,0.9999998807907104
15161,86.43649291992188,520.3729858398438,0.02097391150891781,47.5781135559082,472.8099365234375,0.6548722386360168,58.13737106323242,486.5754089355469,0.9999991655349731,45.671875,451.35919189453125,0.9999998807907104
15162,86.5482406616211,520.3132934570312,0.022219343110919,47.562076568603516,472.9236755371094,0.5952510237693787,57.982215881347656,486.4465026855469,0.9999991655349731,44.61913299560547,452.15899658203125,0.9999998807907104
15163,86.47498321533203,520.3345336914062,0.022428227588534355,71.56735229492188,509.91864013671875,0.5934426784515381,57.90367889404297,486.2901916503906,0.9999992847442627,44.72139358520508,451.9595947265625,0.9999998807907104
15164,86.38790893554688,520.4124755859375,0.022527867928147316,71.43525695800781,509.8795471191406,0.6075846552848816,57.77143096923828,486.2088623046875,0.9999991655349731,44.9676513671875,451.61419677734375,0.9999998807907104
15165,86.24592590332031,520.30712890625,0.022926853969693184,71.20744323730469,509.80523681640625,0.6838497519493103,57.70016098022461,486.08416748046875,0.9999992847442627,45.692562103271484,451.53131103515625,0.9999998807907104
15166,85.78938293457031,520.2425537109375,0.022140350192785263,71.22974395751953,509.8446350097656,0.6683536767959595,57.752418518066406,485.925537109375,0.9999992847442627,45.96968078613281,451.1804504394531,0.9999998807907104
15167,84.89832305908203,519.6781005859375,0.017197472974658012,70.35286712646484,508.3797607421875,0.7110157608985901,58.34733581542969,485.130126953125,0.9999996423721313,46.18332290649414,451.0259094238281,0.9999998807907104
15168,82.3737564086914,521.7208862304688,0.042841214686632156,69.65951538085938,505.5052795410156,0.9972055554389954,57.48164749145508,483.7641906738281,0.9999998807907104,46.58963394165039,450.9215087890625,1.0
15169,82.51937866210938,521.3994750976562,0.03274436667561531,69.76536560058594,505.88134765625,0.9966559410095215,57.408409118652344,483.6976318359375,0.9999998807907104,46.48289489746094,450.60284423828125,1.0
15170,82.60059356689453,521.8070678710938,0.030450992286205292,69.61891174316406,506.19622802734375,0.9956561326980591,57.22401428222656,483.8150634765625,0.9999997615814209,46.3718147277832,450.69122314453125,1.0
15171,82.72776794433594,521.8209838867188,0.03110644966363907,69.7076187133789,506.31671142578125,0.9904186129570007,57.08495330810547,484.1268615722656,0.9999997615814209,46.1571159362793,450.8984680175781,1.0
15172,82.62467956542969,521.7615966796875,0.0321183055639267,69.76277923583984,506.33685302734375,0.990307092666626,57.06856918334961,484.1712646484375,0.9999997615814209,46.17072296142578,450.90020751953125,1.0
15173,83.03132629394531,521.792724609375,0.03793485835194588,69.71437072753906,506.30364990234375,0.991255521774292,57.084922790527344,484.2235107421875,0.9999997615814209,46.171836853027344,450.899169921875,1.0
15174,83.03312683105469,521.7930297851562,0.038151439279317856,69.71524047851562,506.28887939453125,0.9918466806411743,57.10541915893555,484.1765441894531,0.9999997615814209,46.197853088378906,450.87322998046875,1.0
15175,83.03787231445312,521.796630859375,0.03815968334674835,69.710205078125,506.3403625488281,0.9924677014350891,57.114967346191406,484.1998596191406,0.9999997615814209,46.19696807861328,450.8617858886719,1.0
15176,82.86933898925781,521.659423828125,0.0371033251285553,69.70673370361328,506.30364990234375,0.9920780062675476,57.13051223754883,484.1825256347656,0.9999997615814209,46.23194885253906,451.0626525878906,1.0
15177,80.69900512695312,520.5350952148438,0.010065867565572262,69.9395980834961,506.53143310546875,0.9057064652442932,57.44338607788086,484.0169677734375,0.9999998807907104,46.22352981567383,451.0782165527344,1.0
15178,76.51065826416016,522.189453125,0.0039444249123334885,69.24120330810547,506.6458740234375,0.7142206430435181,57.501502990722656,483.483154296875,0.9999998807907104,46.36152648925781,450.783203125,1.0
15179,75.6700668334961,522.0535278320312,0.00587998703122139,68.7029037475586,506.2554931640625,0.8764082193374634,57.19572448730469,483.15753173828125,0.9999998807907104,45.900123596191406,450.5007629394531,1.0
15180,74.33870697021484,521.6043090820312,0.0022059231996536255,65.88751983642578,502.8083801269531,0.23033352196216583,56.87110137939453,482.3262023925781,0.9999998807907104,46.10889434814453,450.56024169921875,1.0
15181,73.12966918945312,521.80517578125,0.002070140093564987,65.42926788330078,502.8353271484375,0.15246166288852692,56.9085807800293,482.114501953125,0.9999998807907104,46.20079040527344,450.4051513671875,1.0
15182,71.99274444580078,521.48095703125,0.002538487082347274,65.0898666381836,502.5447692871094,0.11121953278779984,57.027435302734375,481.7327880859375,0.9999998807907104,46.201900482177734,450.17041015625,1.0
15183,71.92530822753906,521.4009399414062,0.0030498101841658354,64.92884826660156,502.5707702636719,0.0917300432920456,57.09516525268555,481.5896301269531,0.9999998807907104,46.22325897216797,450.21697998046875,1.0
15184,72.06810760498047,521.4817504882812,0.003083361079916358,65.04088592529297,502.6632385253906,0.13301965594291687,57.153377532958984,481.6374206542969,0.9999998807907104,46.22068786621094,450.2281494140625,1.0
15185,71.90013122558594,521.5006103515625,0.0034016373101621866,65.22889709472656,502.5452575683594,0.13728196918964386,57.434600830078125,481.3330993652344,0.9999998807907104,46.580665588378906,449.88763427734375,1.0
15186,71.34211730957031,521.5333251953125,0.003915085922926664,65.10629272460938,502.5765380859375,0.12769097089767456,57.60038375854492,481.3126525878906,0.9999998807907104,46.84741973876953,449.935791015625,1.0
15187,70.7926025390625,521.3200073242188,0.004313608165830374,64.53291320800781,502.477783203125,0.0918136015534401,57.39175796508789,481.02215576171875,0.9999998807907104,46.883338928222656,449.9325866699219,1.0
15188,70.77058410644531,521.3442993164062,0.0043962374329566956,64.55242156982422,502.4686279296875,0.1017145961523056,57.46517562866211,480.9874267578125,0.9999998807907104,46.9041633605957,449.8285217285156,1.0
15189,70.57283020019531,520.4252319335938,0.004941672086715698,64.54364013671875,501.8956604003906,0.13160640001296997,57.543766021728516,480.6318664550781,0.9999997615814209,46.97481155395508,449.8086242675781,1.0
15190,68.83185577392578,519.997314453125,0.007624568417668343,63.733795166015625,501.31512451171875,0.08191230893135071,56.843231201171875,478.746337890625,0.9999996423721313,46.946449279785156,449.2275390625,0.9999998807907104
15191,67.53038787841797,520.2840576171875,0.010706967674195766,62.067657470703125,500.0608825683594,0.17182062566280365,57.01746368408203,478.53546142578125,0.9999997615814209,47.324520111083984,448.8782043457031,0.9999998807907104
15192,67.55276489257812,520.6909790039062,0.006083455868065357,60.754173278808594,500.6133117675781,0.025281555950641632,56.69638442993164,477.9089050292969,0.9999995231628418,47.38710021972656,447.23541259765625,0.9999996423721313
15193,67.50846099853516,520.6121826171875,0.005441922228783369,60.4897346496582,500.9194641113281,0.04022300988435745,56.4566650390625,477.54315185546875,0.9999995231628418,47.46156311035156,446.2074279785156,0.9999998807907104
15194,67.47815704345703,520.6622314453125,0.00544757442548871,60.50113296508789,500.8667907714844,0.050005313009023666,56.49607849121094,477.4325256347656,0.9999995231628418,47.85240936279297,446.1628112792969,0.9999998807907104
15195,67.332763671875,520.76416015625,0.005126107018440962,60.595924377441406,500.7623291015625,0.05832948163151741,56.76857376098633,477.32476806640625,0.9999996423721313,48.18036651611328,446.4238586425781,0.9999998807907104
15196,67.33529663085938,520.9609985351562,0.0044376542791724205,60.74917221069336,500.9759216308594,0.04144280403852463,57.06638717651367,477.4358825683594,0.9999996423721313,48.5151481628418,446.1499938964844,1.0
15197,52.402069091796875,523.2002563476562,0.005701342131942511,61.62700653076172,505.0486755371094,0.06570963561534882,57.02350997924805,477.67315673828125,0.9999995231628418,48.69097900390625,445.8200988769531,1.0
15198,52.369754791259766,522.9675903320312,0.005612116772681475,62.08575439453125,504.91943359375,0.04045857489109039,57.69322204589844,477.9010925292969,0.9999996423721313,49.03421401977539,445.7081604003906,1.0
15199,52.23157501220703,523.6246337890625,0.007825871929526329,61.36133575439453,505.5666198730469,0.31748339533805847,58.07721710205078,478.4724426269531,0.9999996423721313,49.400733947753906,445.32989501953125,1.0
15200,50.8284797668457,524.8585205078125,0.008637940511107445,61.45791244506836,505.5433044433594,0.8460046052932739,58.94420623779297,478.943115234375,0.9999995231628418,50.30819320678711,445.20361328125,1.0
15201,49.63922119140625,525.9368286132812,0.006081074941903353,60.96523666381836,506.48199462890625,0.9605173468589783,60.452880859375,479.15789794921875,0.9999995231628418,51.76992416381836,445.712646484375,1.0
15202,49.28606414794922,526.0633544921875,0.0033374764025211334,60.03564453125,507.952392578125,0.9863383173942566,61.541175842285156,479.3268737792969,0.9999992847442627,53.849918365478516,445.8108825683594,1.0
15203,49.042354583740234,526.1324462890625,0.0032030849251896143,59.7730712890625,508.43426513671875,0.9892441034317017,62.38363265991211,481.7076721191406,0.999998927116394,55.52484130859375,445.86859130859375,1.0
15204,49.83340835571289,525.411376953125,0.004302802495658398,59.88431167602539,510.901611328125,0.9842253923416138,63.11924743652344,479.49853515625,0.9999978542327881,55.69069290161133,444.6333312988281,1.0
15205,49.51962661743164,525.7011108398438,0.004300819244235754,60.728233337402344,511.3824462890625,0.9933404326438904,63.61166763305664,481.9748229980469,0.9999973773956299,56.186119079589844,445.3974914550781,0.9999998807907104
15206,49.74013137817383,525.0082397460938,0.004964986350387335,61.53102111816406,511.5164794921875,0.983875572681427,64.06671142578125,481.9339599609375,0.9999973773956299,56.21051025390625,445.650634765625,0.9999998807907104
15207,49.81090545654297,524.997314453125,0.004563507158309221,61.761802673339844,512.07666015625,0.9854793548583984,63.642574310302734,481.37030029296875,0.9999983310699463,56.36306381225586,446.29425048828125,0.9999997615814209
15208,56.15243148803711,526.761474609375,0.004868151620030403,62.08782958984375,512.991455078125,0.9974358677864075,64.60839080810547,481.8346862792969,0.9999988079071045,58.428070068359375,447.1610107421875,0.9999996423721313
15209,55.64923095703125,527.1787719726562,0.005649944767355919,62.05629348754883,513.1366577148438,0.9988749623298645,65.66410064697266,481.7973327636719,0.9999992847442627,60.089698791503906,446.4969787597656,0.9999997615814209
15210,55.46479034423828,527.3018188476562,0.0056126913987100124,62.05703353881836,513.1929321289062,0.9994955062866211,66.60260009765625,481.4770202636719,0.9999992847442627,62.253787994384766,445.5481262207031,0.9999998807907104
15211,55.404869079589844,527.414306640625,0.005867154337465763,62.10897445678711,512.960693359375,0.9996398687362671,67.32323455810547,481.0448913574219,0.999998927116394,63.696319580078125,444.529296875,1.0
15212,56.15837097167969,526.9077758789062,0.005029203835874796,62.679229736328125,513.2158813476562,0.999711811542511,68.34172821044922,479.72021484375,0.999998927116394,64.59220886230469,443.90386962890625,1.0
15213,56.059539794921875,526.997314453125,0.005248554516583681,62.71422576904297,513.2903442382812,0.9997410178184509,68.78216552734375,479.8341979980469,0.9999988079071045,65.62396240234375,443.56341552734375,1.0
15214,55.953372955322266,527.1339111328125,0.005577057600021362,62.71615219116211,513.2172241210938,0.9997932314872742,69.06934356689453,479.7200622558594,0.9999988079071045,65.68766021728516,443.2294921875,1.0
15215,55.770591735839844,527.1043701171875,0.005373373162001371,62.63593292236328,513.2608032226562,0.9998452663421631,69.39259338378906,479.5964660644531,0.9999988079071045,65.75992584228516,442.7527770996094,1.0
15216,58.14974594116211,526.3923950195312,0.004133622627705336,62.94377136230469,511.5689697265625,0.9997126460075378,69.23258972167969,479.0701904296875,0.9999995231628418,66.09925079345703,443.3684997558594,1.0
15217,58.207489013671875,526.9202270507812,0.004850864410400391,63.08278274536133,511.4892272949219,0.9996768236160278,69.57444763183594,478.8879089355469,0.9999995231628418,66.23567199707031,443.0016784667969,1.0
15218,58.199832916259766,526.8218383789062,0.005082997027784586,63.12770462036133,511.431640625,0.9997060894966125,69.94612121582031,478.79180908203125,0.9999996423721313,66.32305908203125,442.9979553222656,1.0
15219,58.229007720947266,526.8280029296875,0.0054243262857198715,63.24343490600586,511.57403564453125,0.999649167060852,69.9262466430664,478.65997314453125,0.9999995231628418,66.02335357666016,442.5715637207031,1.0
15220,58.19110107421875,526.742919921875,0.005444524344056845,63.11640167236328,511.5821228027344,0.9996660947799683,70.1397476196289,478.4633483886719,0.9999995231628418,66.04490661621094,442.6408386230469,1.0
15221,58.307064056396484,526.6056518554688,0.00506837572902441,63.05986404418945,511.01153564453125,0.9995699524879456,70.08354187011719,478.43389892578125,0.9999995231628418,66.16388702392578,442.5627136230469,1.0
15222,60.189579010009766,525.929443359375,0.009047048166394234,66.14558410644531,507.8776550292969,0.9990687966346741,70.30762481689453,477.6593017578125,0.9999997615814209,66.25939178466797,442.3951110839844,1.0
15223,61.96658706665039,525.5699462890625,0.009995006024837494,67.60752868652344,507.69293212890625,0.9972889423370361,70.41449737548828,477.1783752441406,0.9999997615814209,66.29340362548828,442.08978271484375,1.0
15224,61.69626998901367,525.5479736328125,0.00835337582975626,67.45306396484375,507.80169677734375,0.9976500868797302,70.30091094970703,477.28515625,0.9999997615814209,66.28713989257812,442.0891418457031,1.0
15225,62.204734802246094,525.51708984375,0.008782802149653435,67.63850402832031,507.7237854003906,0.9966349005699158,70.41057586669922,477.33953857421875,0.9999997615814209,66.2906265258789,442.127197265625,1.0
15226,62.10764694213867,525.6050415039062,0.007838181219995022,67.61930084228516,507.7713623046875,0.9965149164199829,70.52842712402344,477.5444030761719,0.9999997615814209,66.44051361083984,442.23468017578125,1.0
15227,62.10803985595703,525.5843505859375,0.0074840416200459,67.57001495361328,507.8176574707031,0.9963801503181458,70.55683135986328,477.6877746582031,0.9999997615814209,66.83765411376953,442.1642150878906,1.0
15228,61.90980529785156,525.7274169921875,0.0047998069785535336,67.14302062988281,508.0320739746094,0.9987325072288513,71.24543762207031,477.3712463378906,0.9999992847442627,66.78382873535156,441.5327453613281,1.0
15229,61.94390106201172,525.20947265625,0.004948447924107313,67.09684753417969,508.2873840332031,0.9974023699760437,71.33589935302734,477.4539794921875,0.9999990463256836,66.4859619140625,441.34210205078125,1.0
15230,62.00186538696289,525.7517700195312,0.004825639072805643,66.98002624511719,508.4685363769531,0.998267650604248,71.31803131103516,477.5436096191406,0.999998927116394,66.80882263183594,441.558837890625,1.0
15231,62.43593978881836,525.5986938476562,0.005392768420279026,67.62922668457031,508.4058532714844,0.9971272349357605,71.29381561279297,477.4475402832031,0.9999990463256836,66.82801055908203,441.6269836425781,1.0
15232,62.34968566894531,525.5974731445312,0.005458666477352381,67.57568359375,508.39581298828125,0.9970832467079163,71.268798828125,477.4524841308594,0.9999990463256836,66.85477447509766,441.5731506347656,1.0
15233,62.27851486206055,525.6133422851562,0.0057272398844361305,67.49930572509766,508.4475402832031,0.9970619082450867,71.28848266601562,477.4743347167969,0.9999990463256836,66.85464477539062,441.5799255371094,1.0
15234,62.437252044677734,525.7213134765625,0.005266215186566114,67.83659362792969,508.5653076171875,0.99685138463974,71.34202575683594,477.2191162109375,0.9999990463256836,66.93486785888672,441.5775451660156,1.0
15235,62.6467170715332,525.8170166015625,0.005894850939512253,68.0123062133789,508.8336181640625,0.9962664246559143,71.51224517822266,477.140869140625,0.9999988079071045,67.37284851074219,441.46307373046875,1.0
15236,63.08574676513672,525.7545166015625,0.005567680578678846,68.35298156738281,508.84918212890625,0.9952665567398071,71.52035522460938,477.1251220703125,0.999998927116394,67.31631469726562,441.5649719238281,1.0
15237,64.6801528930664,525.3461303710938,0.003918966744095087,69.44691467285156,508.7628173828125,0.9909219145774841,71.45217895507812,477.1292724609375,0.9999990463256836,66.94315338134766,441.6869201660156,1.0
15238,63.89815139770508,525.5209350585938,0.004326302092522383,69.3060073852539,508.65240478515625,0.9956010580062866,71.85986328125,477.194091796875,0.9999984502792358,66.96043395996094,441.5180358886719,1.0
15239,63.85833740234375,525.489990234375,0.003837143536657095,69.2203140258789,508.556884765625,0.9941667318344116,71.89691925048828,477.4073486328125,0.9999982118606567,68.01166534423828,441.3530578613281,1.0
15240,54.35535430908203,524.5250854492188,0.00518084317445755,69.56813049316406,508.5068359375,0.9868062734603882,71.69695281982422,477.55242919921875,0.9999977350234985,68.75233459472656,441.2774353027344,1.0
15241,65.80850219726562,523.5628051757812,0.005069782491773367,69.75897216796875,508.6897888183594,0.9830248355865479,71.63306427001953,477.3677978515625,0.999997615814209,68.6973648071289,441.2783508300781,1.0
15242,65.84945678710938,523.4645385742188,0.0048017133958637714,69.79638671875,508.69244384765625,0.9874926805496216,71.71821594238281,477.3166198730469,0.9999979734420776,68.64117431640625,441.3802490234375,1.0
15243,54.342872619628906,524.4285888671875,0.004680631682276726,69.2558364868164,508.4298400878906,0.9826112389564514,71.82359313964844,477.2565002441406,0.9999983310699463,68.73345184326172,441.33343505859375,1.0
15244,53.871368408203125,524.8728637695312,0.004711557645350695,68.15289306640625,508.3830261230469,0.9903485774993896,71.84928131103516,477.4945068359375,0.9999977350234985,69.18704986572266,440.90643310546875,1.0
15245,52.86764144897461,525.181640625,0.005728008225560188,67.58011627197266,508.6864929199219,0.9975239634513855,71.6570053100586,477.72705078125,0.9999972581863403,69.33304595947266,441.0561218261719,1.0
15246,52.901390075683594,525.1596069335938,0.00570999039337039,67.52250671386719,508.65557861328125,0.9973512887954712,71.71371459960938,477.71441650390625,0.9999973773956299,69.32940673828125,441.06158447265625,1.0
15247,52.07589340209961,525.6032104492188,0.005628887563943863,66.94264221191406,508.8374938964844,0.9989230036735535,71.64586639404297,477.872802734375,0.9999970197677612,69.34628295898438,441.0682678222656,1.0
15248,51.18699264526367,525.8694458007812,0.006762265227735043,65.79703521728516,509.109619140625,0.9994415640830994,71.52352905273438,478.0631408691406,0.9999963045120239,69.34947967529297,441.0809020996094,1.0
15249,50.2771110534668,526.2766723632812,0.0067564453929662704,63.91141891479492,511.3908996582031,0.999581515789032,71.390869140625,478.4202880859375,0.9999943971633911,69.33660125732422,441.0915222167969,1.0
15250,49.73177719116211,526.3682250976562,0.006413260940462351,63.604583740234375,511.6629638671875,0.9996991157531738,71.16045379638672,478.8702392578125,0.999993085861206,69.25128173828125,441.3910217285156,1.0
15251,51.78191375732422,527.0648803710938,0.0071501475758850574,62.46709060668945,511.9844665527344,0.9999179840087891,71.0164566040039,479.32177734375,0.999993085861206,68.53790283203125,441.64697265625,1.0
15252,55.429473876953125,527.4696655273438,0.004623733926564455,61.55198287963867,512.1177978515625,0.9999284744262695,70.05716705322266,482.0269775390625,0.9999964237213135,69.21251678466797,444.1577453613281,1.0
15253,55.466163635253906,527.678955078125,0.004250022117048502,61.45439910888672,512.2978515625,0.9999336004257202,70.12442779541016,482.1189270019531,0.9999964237213135,68.6399917602539,444.3111877441406,1.0
15254,55.33039093017578,527.6910400390625,0.0044485717080533504,61.094970703125,512.1436767578125,0.9999470710754395,70.05398559570312,482.114501953125,0.9999964237213135,68.6247329711914,444.6081237792969,1.0
15255,55.57061004638672,527.7728881835938,0.004349014721810818,61.35164260864258,512.1544189453125,0.9999264478683472,70.2021713256836,482.119873046875,0.9999964237213135,69.5955581665039,444.5074462890625,1.0
15256,55.32737731933594,526.924560546875,0.006131553556770086,61.216854095458984,511.8305969238281,0.9999464750289917,70.43122100830078,481.8370666503906,0.9999964237213135,69.72903442382812,444.5484619140625,1.0
15257,55.00261688232422,526.8005981445312,0.007847709581255913,61.06562042236328,511.6873474121094,0.9999511241912842,70.46248626708984,481.8871154785156,0.9999960660934448,69.79308319091797,444.49407958984375,1.0
15258,54.84450149536133,526.76953125,0.0074539449997246265,60.945594787597656,511.6871032714844,0.9999598264694214,70.4182357788086,481.96923828125,0.999996542930603,69.9552230834961,444.38494873046875,1.0
15259,54.8453369140625,526.7665405273438,0.0074456906877458096,60.95061111450195,511.6856384277344,0.9999598264694214,70.41069793701172,481.9512634277344,0.9999964237213135,69.97062683105469,444.3666687011719,1.0
15260,54.16578674316406,526.283935546875,0.008587604388594627,60.350643157958984,511.64862060546875,0.9999727010726929,70.37255859375,481.8650207519531,0.9999959468841553,69.91127014160156,444.368896484375,1.0
15261,54.291168212890625,526.232177734375,0.008775739930570126,60.2568244934082,511.63604736328125,0.9999707937240601,70.4463882446289,481.90264892578125,0.9999964237213135,70.04550170898438,444.4085693359375,1.0
15262,54.2234001159668,526.316650390625,0.008275127038359642,60.318809509277344,511.6220703125,0.9999735355377197,70.44944763183594,481.96417236328125,0.9999966621398926,70.04467010498047,444.4277038574219,1.0
15263,54.51686096191406,526.3930053710938,0.0085928188636899,60.358524322509766,511.5650939941406,0.9999655485153198,70.4037857055664,481.9894714355469,0.9999967813491821,70.05378723144531,444.4122314453125,1.0
15264,51.5364875793457,525.3795166015625,0.008248644880950451,59.262596130371094,510.3687744140625,0.9999961853027344,69.71007537841797,481.4524230957031,0.9999938011169434,69.8952407836914,442.60101318359375,1.0
15265,51.622222900390625,525.6702880859375,0.006318794097751379,59.35491943359375,510.7647399902344,0.9999949932098389,69.67041778564453,481.36895751953125,0.9999929666519165,69.83670043945312,442.5519104003906,1.0
15266,45.94728088378906,525.9806518554688,0.004487920086830854,61.051856994628906,510.8488464355469,0.9999904632568359,69.74574279785156,481.08551025390625,0.9999936819076538,69.8546142578125,442.510498046875,1.0
15267,47.87034606933594,525.361328125,0.0039021852426230907,63.5223274230957,510.5247802734375,0.9999103546142578,70.23125457763672,479.1590576171875,0.9999953508377075,69.55174255371094,442.4463195800781,1.0
15268,48.402339935302734,525.014404296875,0.004001421853899956,65.00753021240234,508.5647277832031,0.9998239874839783,70.00762176513672,478.3489074707031,0.9999964237213135,69.24333953857422,442.03509521484375,1.0
15269,49.42171096801758,524.7868041992188,0.005102589260786772,65.65464782714844,507.75811767578125,0.9998241066932678,69.80091857910156,477.74298095703125,0.999997615814209,69.207275390625,442.0668640136719,1.0
15270,51.554229736328125,523.5949096679688,0.004766509868204594,67.58548736572266,507.11419677734375,0.9986234903335571,69.61359405517578,476.6812438964844,0.9999990463256836,69.22765350341797,441.80621337890625,1.0
15271,67.65211486816406,521.5288696289062,0.013587567955255508,68.37080383300781,503.30987548828125,0.9942314624786377,69.7328109741211,475.56591796875,0.9999997615814209,69.09138488769531,441.793212890625,1.0
15272,69.23603057861328,521.5878295898438,0.011035889387130737,68.76802062988281,503.0813293457031,0.9952712655067444,68.89323425292969,475.0765380859375,0.9999997615814209,68.08380889892578,441.2629699707031,1.0
15273,71.81816101074219,521.5779418945312,0.020379822701215744,70.45572662353516,502.1534423828125,0.995229959487915,69.00132751464844,474.44439697265625,0.9999997615814209,67.19148254394531,441.16644287109375,1.0
15274,78.2362289428711,517.9921875,0.022077783942222595,70.56073760986328,499.836669921875,0.9939461350440979,68.6168212890625,474.4150390625,0.9999998807907104,66.0232925415039,441.607666015625,1.0
15275,81.62544250488281,517.2283325195312,0.012916660867631435,71.30364227294922,498.1155090332031,0.9664452075958252,68.1777572631836,474.37835693359375,0.9999998807907104,65.08891296386719,442.1642150878906,1.0
15276,85.3286361694336,515.0619506835938,0.028465550392866135,74.90910339355469,498.0429992675781,0.9855431318283081,68.25031280517578,474.9586486816406,0.9999998807907104,63.40180206298828,443.0412292480469,1.0
15277,85.78276824951172,512.5421142578125,0.014720042236149311,75.93803405761719,495.921875,0.9712264537811279,68.21332550048828,474.5228576660156,0.9999998807907104,62.15763473510742,443.3634033203125,0.9999998807907104
15278,94.0718994140625,503.3369445800781,0.007719512563198805,76.64348602294922,493.87249755859375,0.9355680346488953,68.22584533691406,474.22296142578125,0.9999998807907104,61.761940002441406,443.83642578125,0.9999998807907104
15279,96.81194305419922,501.5892333984375,0.003179048653692007,76.2922592163086,493.0635681152344,0.8111990690231323,68.40939331054688,474.21893310546875,0.9999998807907104,61.3778190612793,444.4928894042969,0.9999998807907104
